"ITTER107","Territory","TIPO_DATO_VIOLENZA","Data type","SEXISTAT1","Gender","MOTIVOPS1","Possible causes","TIME","Select time","Value","Flag Codes","Flags"
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",73.1,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",69.8,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",71.5,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",73.2,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",80,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",76.6,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",62.8,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",66.1,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",64.5,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",27,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",30.8,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",28.9,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",49.8,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",64.4,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",57,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",74.1,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",81.1,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",77.6,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",71.9,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",78.8,,
"ITF2","Molise","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",75.3,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",67.7,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",75.1,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",71.4,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",69.1,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",83.6,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",76.5,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",58.5,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",72.2,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",65.5,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",24.1,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",25,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",24.6,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",52.9,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",73.9,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",63.5,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",67.3,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",79.7,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",73.6,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",63.8,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",81.8,,
"ITF3","Campania","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",73,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",62.9,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",76,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",69.5,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",67.4,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",88.8,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",78.3,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",59.2,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",73.4,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",66.4,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",21.9,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",26.3,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",24.1,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",51.5,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",77,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",64.4,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",74.9,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",76.6,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",75.8,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",68,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",83.1,,
"ITF4","Puglia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",75.6,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",74.8,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",67.9,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",71.3,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",72.2,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",83.4,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",77.8,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",70.2,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",65.9,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",68,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",20.5,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",26.7,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",23.6,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",55.8,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",62.2,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",59,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",75.3,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",75.2,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",75.2,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",63.6,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",78.7,,
"ITF5","Basilicata","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",71.2,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",59.3,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",69.2,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",64.3,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",68.6,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",77,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",72.9,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",59.1,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",69.3,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",64.3,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",28.1,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",29.4,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",28.8,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",53.8,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",65.7,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",59.8,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",67.3,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",70.6,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",69,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",65.9,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",74,,
"ITF6","Calabria","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",70,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",68.2,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",73.2,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",70.7,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",70.2,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",84,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",77.2,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",62.5,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",64.2,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",63.3,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",28.3,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",25.8,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",27,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",59,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",65.8,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",62.4,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",74.9,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",74.8,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",74.9,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",69.2,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",77.7,,
"ITG","Isole","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",73.5,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","DIFMAN","difficulty in managing anger","2018","2018",69.4,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","DIFMAN","difficulty in managing anger","2018","2018",73,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","DIFMAN","difficulty in managing anger","2018","2018",71.2,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","CONWPR","considering women to be property","2018","2018",70.6,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","CONWPR","considering women to be property","2018","2018",83.5,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","CONWPR","considering women to be property","2018","2018",77.2,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEGEXF","having negative experiences of family violence as a child","2018","2018",62.9,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEGEXF","having negative experiences of family violence as a child","2018","2018",64.9,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NEGEXF","having negative experiences of family violence as a child","2018","2018",63.9,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","RELREA","religious reasons","2018","2018",27.3,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","RELREA","religious reasons","2018","2018",23.7,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","RELREA","religious reasons","2018","2018",25.5,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NOSTWEM","not standing women’s empowerment","2018","2018",60.7,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NOSTWEM","not standing women’s empowerment","2018","2018",64.3,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","NOSTWEM","not standing women’s empowerment","2018","2018",62.5,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","ABDRALC","abuse of drugs or alcohol","2018","2018",73,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","ABDRALC","abuse of drugs or alcohol","2018","2018",73.5,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","T","total","ABDRALC","abuse of drugs or alcohol","2018","2018",73.3,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","M","males","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",71.2,,
"ITG1","Sicilia","P18_74_INCAUS","people aged 18-74 years by indication of some causes of intimate partner violence (per 100 persons with the same characteristics)","F","females","NEFESUP","need to feel superior than one’s partner/wife","2018","2018",76.1,,
